序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4699,300078,思创医惠,4.82,-2.82,-0.14,118495.0,57549422.38,4.03,5.0,4.8,4.9,4.96,1.45,1.42,-13.58,4.1,4163359186.0,4031041828.0,0.21,0.21,-2.82,4.78
4700,300842,帝科股份,71.9,-2.82,-2.09,62979.0,461610487.42,6.33,76.08,71.4,73.06,73.99,1.13,9.06,20.84,7.15,7190000000.0,4997853411.0,0.18,0.21,32.78,39.91
4701,300339,润和软件,22.7,-2.83,-0.66,240247.0,549556334.05,3.98,23.48,22.55,23.1,23.36,0.97,3.11,124.49,5.6,18078526091.0,17512215593.0,0.13,0.18,-2.2,22.24
4702,000036,华联控股,4.12,-2.83,-0.12,164588.0,68332645.02,2.59,4.21,4.1,4.17,4.24,2.92,1.11,51.45,1.15,6113808183.0,6096262038.0,0.0,0.24,2.23,1.73
4703,002232,启明信息,14.75,-2.83,-0.43,79007.0,117967213.0,3.95,15.3,14.7,15.09,15.18,0.94,1.93,131.93,4.32,6026089711.0,6026089711.0,0.07,0.14,-1.34,17.34
4704,603383,顶点软件,51.75,-2.84,-1.51,24571.0,126626598.0,5.5,53.25,50.32,52.4,53.26,0.99,1.46,100.1,6.38,8863714953.0,8738945703.0,-0.08,-0.12,-0.58,18.58
4705,688662,富信科技,38.69,-2.84,-1.13,38047.0,152552191.0,8.26,41.5,38.21,39.39,39.82,1.62,7.02,372.51,4.7,3414005600.0,2098159861.0,0.23,0.31,28.54,46.11
4706,002371,北方华创,325.02,-2.84,-9.5,57469.0,1870201556.59,4.68,334.78,319.11,334.78,334.52,1.0,1.09,72.61,8.43,171855887046.0,171333498651.0,-0.3,-0.05,28.56,44.26
4707,605277,新亚电子,16.4,-2.84,-0.48,34025.0,56163223.0,3.02,16.84,16.33,16.84,16.88,1.28,4.35,26.52,2.57,3166264622.0,1282549503.0,0.12,0.06,-4.04,6.63
4708,603699,纽威股份,13.64,-2.85,-0.4,82720.0,115001452.0,6.05,14.37,13.52,13.9,14.04,2.46,1.1,26.02,3.05,10217205680.0,10217205680.0,0.22,0.59,23.77,22.88
4709,600280,中央商场,4.43,-2.85,-0.13,131934.0,58998125.0,4.82,4.6,4.38,4.51,4.56,0.75,1.17,-42.94,5.6,4998523111.0,4998523111.0,-0.23,0.0,41.53,35.47
4710,300536,农尚环境,12.94,-2.85,-0.38,14811.0,19351162.0,3.0,13.32,12.92,13.25,13.32,0.74,0.51,222.69,5.97,3795148441.0,3794638696.0,0.0,-0.08,-9.32,-10.82
4711,300803,指南针,48.3,-2.86,-1.42,46533.0,226721951.92,3.42,49.81,48.11,49.02,49.72,1.03,1.16,85.66,11.12,19657812567.0,19410332737.0,0.04,-0.04,-15.71,5.64
4712,603379,三美股份,27.88,-2.86,-0.82,35200.0,98981776.0,3.38,28.75,27.78,28.45,28.7,1.0,0.58,213.05,2.97,17020155552.0,17020155552.0,-0.04,0.29,-1.62,-2.04
4713,002795,永和智控,10.51,-2.87,-0.31,30169.0,32201998.0,3.7,10.9,10.5,10.66,10.82,0.97,1.2,-53.08,3.76,3346736821.0,2642304071.0,-0.19,-0.19,1.45,17.83
4714,300671,富满微,43.0,-2.87,-1.27,22038.0,95904390.26,3.84,44.5,42.8,43.95,44.27,0.87,1.02,-43.82,4.4,9362152339.0,9331781138.0,0.09,0.02,-8.98,5.21
4715,688621,阳光诺和,94.0,-2.87,-2.78,5466.0,51766447.0,6.67,99.21,92.75,99.21,96.78,2.5,0.96,39.22,7.96,7520000000.0,5369919200.0,0.13,-0.07,-16.56,-8.2
4716,002841,视源股份,64.09,-2.88,-1.9,15790.0,101526451.67,3.7,66.01,63.57,65.99,65.99,0.85,0.33,39.56,3.67,44942410394.0,30487377982.0,0.03,0.11,1.09,8.55
4717,600559,老白干酒,31.3,-2.89,-0.93,123643.0,392945161.0,4.56,32.62,31.15,32.15,32.23,1.02,1.38,69.92,6.41,28631594997.0,28085096997.0,-0.03,0.0,3.33,13.69
4718,600428,中远海特,6.71,-2.89,-0.2,258546.0,175183301.0,3.18,6.91,6.69,6.9,6.91,1.44,1.2,9.26,1.31,14404026673.0,14404026673.0,0.15,0.15,-6.02,12.58
4719,300269,联建光电,3.69,-2.89,-0.11,101760.0,37888200.0,5.0,3.83,3.64,3.79,3.8,1.74,1.94,-26.18,47.73,2026230014.0,1939720835.0,0.0,0.27,-12.56,-9.56
4720,603077,和邦生物,2.68,-2.9,-0.08,566075.0,152169518.0,2.54,2.72,2.65,2.72,2.76,2.0,0.64,14.92,1.21,23667750611.0,23667750611.0,0.0,0.0,-16.51,-11.84
4721,003007,直真科技,24.12,-2.9,-0.72,20582.0,50260067.12,5.19,25.21,23.92,24.65,24.84,1.36,5.35,-24.27,3.16,2508480000.0,928727189.0,0.17,0.42,-21.54,-13.76
4722,688373,盟科药业-U,9.69,-2.91,-0.29,25154.0,24534007.0,4.21,10.05,9.63,9.93,9.98,1.08,2.0,-28.26,5.47,6348985714.0,1218679323.0,0.0,0.1,-1.32,9.37
4723,300168,万达信息,12.67,-2.91,-0.38,248984.0,317834430.35,6.21,13.27,12.46,13.21,13.05,1.1,2.1,-106.33,5.75,18285242526.0,14991360682.0,0.08,0.4,28.89,50.3
4724,300429,强力新材,8.33,-2.91,-0.25,57485.0,48273651.29,3.03,8.57,8.31,8.54,8.58,1.44,1.53,-979.9,2.49,4292124530.0,3129708899.0,0.24,0.12,2.21,15.21
4725,600112,ST天成,3.33,-2.92,-0.1,40873.0,13942052.0,6.71,3.53,3.3,3.49,3.43,1.81,0.8,-16.23,24.6,1695652137.0,1695652137.0,0.3,0.0,-17.98,-30.04
4726,300741,华宝股份,23.27,-2.92,-0.7,29935.0,70096924.61,2.25,23.71,23.17,23.5,23.97,0.99,0.49,34.83,2.04,14331527600.0,14331461281.0,-0.09,-0.17,-5.94,-1.1
4727,300036,超图软件,20.6,-2.92,-0.62,66018.0,136532966.49,4.52,21.36,20.4,21.17,21.22,1.21,1.53,208.24,3.53,10150992310.0,8913471289.0,0.1,0.19,-3.51,10.46
4728,300377,赢时胜,8.3,-2.92,-0.25,117963.0,98894848.27,4.21,8.63,8.27,8.52,8.55,1.2,1.76,-17.24,2.15,6234670164.0,5547620458.0,0.12,0.0,-12.82,1.1
4729,688106,金宏气体,26.87,-2.93,-0.81,50769.0,135524835.0,4.19,27.47,26.31,26.92,27.68,1.02,1.92,54.04,4.53,13049496110.0,7096670631.0,0.22,0.34,27.53,43.23
4730,300688,创业黑马,22.87,-2.93,-0.69,52794.0,121561665.0,5.18,23.87,22.65,23.2,23.56,0.85,3.89,-88.48,7.14,3827968342.0,3101299500.0,-0.13,0.44,10.8,36.78
4731,000950,重药控股,7.61,-2.93,-0.23,750829.0,570898682.72,5.99,7.9,7.43,7.57,7.84,1.13,4.34,19.98,1.23,13267025435.0,13151485537.0,0.0,-0.13,43.31,49.8
4732,301060,兰卫医学,19.49,-2.94,-0.59,59906.0,118471572.76,4.48,20.35,19.45,19.89,20.08,1.07,3.35,91.14,3.74,7806076330.0,3488016780.0,-0.05,0.0,-8.5,-0.61
4733,600895,张江高科,15.16,-2.94,-0.46,156389.0,240229878.0,3.46,15.67,15.13,15.6,15.62,1.53,1.01,29.65,1.98,23478133578.0,23478133578.0,0.0,0.0,19.65,33.69
4734,688007,光峰科技,21.73,-2.95,-0.66,25066.0,54977764.0,3.93,22.48,21.6,22.14,22.39,1.13,0.55,181.86,3.71,9932946801.0,9932946801.0,-0.14,0.56,-24.26,-12.59
4735,002045,国光电器,14.81,-2.95,-0.45,176242.0,268207883.39,7.14,15.75,14.66,15.58,15.26,1.2,3.77,242.52,3.31,6936765752.0,6927168872.0,0.07,0.61,0.07,19.53
4736,600316,洪都航空,24.67,-2.95,-0.75,54969.0,137207835.0,2.24,25.2,24.63,25.1,25.42,1.99,0.77,-487.63,3.34,17691215011.0,17691215011.0,0.04,0.04,-13.62,-2.06
4737,002534,西子洁能,17.43,-2.95,-0.53,101760.0,177891049.0,5.12,17.95,17.03,17.3,17.96,0.99,1.4,131.2,3.58,12884298111.0,12700523982.0,0.06,0.17,-3.33,20.37
4738,300575,中旗股份,17.07,-2.96,-0.52,13332.0,22973709.0,2.33,17.48,17.07,17.26,17.59,1.15,0.59,14.27,2.47,5292707130.0,3832582073.0,-0.06,-0.06,-17.22,-21.95
4739,300386,飞天诚信,11.16,-2.96,-0.34,46560.0,52471733.8,4.09,11.61,11.14,11.49,11.5,1.25,1.92,-32.55,2.79,4665371040.0,2703017286.0,0.09,0.0,4.1,17.85
4740,600819,耀皮玻璃,5.25,-2.96,-0.16,67051.0,35534890.0,2.59,5.37,5.23,5.35,5.41,1.17,0.9,-18.65,1.43,4908309362.0,3923934352.0,0.19,0.19,-32.35,13.64
4741,301302,华如科技,56.28,-2.97,-1.72,10154.0,57535052.0,3.36,57.95,56.0,57.95,58.0,0.6,3.85,-27.49,2.57,5935851600.0,1484103600.0,0.02,0.05,-17.9,-12.1
4742,688053,思科瑞,52.48,-2.98,-1.61,4671.0,24537435.0,3.68,54.0,52.01,54.0,54.09,1.11,2.04,56.04,3.1,5248000000.0,1201352323.0,-0.27,-0.3,-25.57,-14.75
4743,000049,德赛电池,35.84,-2.98,-1.1,41461.0,150559166.81,4.09,37.15,35.64,36.7,36.94,1.73,1.39,36.47,2.58,10730025134.0,10726257597.0,0.14,0.14,-26.3,-17.57
4744,688206,概伦电子,28.99,-2.98,-0.89,19970.0,58804277.0,4.69,30.3,28.9,30.01,29.88,1.11,1.37,-6366.92,5.85,12575990861.0,4217273141.0,0.17,0.28,-7.62,3.09
4745,300706,阿石创,22.79,-2.98,-0.7,26350.0,60558591.0,2.77,23.4,22.75,23.36,23.49,1.14,2.37,-286.42,4.72,3483508452.0,2533746597.0,0.0,-0.04,-14.99,-0.91
4746,301313,凡拓数创,33.52,-2.98,-1.03,11741.0,39747698.36,4.66,34.81,33.2,34.0,34.55,0.91,4.59,-2047.32,3.28,3430215568.0,857555568.0,-0.06,-0.06,-3.51,2.6
4747,300759,康龙化成,47.5,-2.98,-1.46,70964.0,341042389.9,3.39,49.11,47.45,48.15,48.96,0.86,0.75,40.62,5.25,56583166315.0,44920300840.0,-0.06,0.0,-36.43,-30.15
4748,002340,格林美,6.82,-2.99,-0.21,448574.0,307920654.2,1.56,6.92,6.81,6.91,7.03,2.0,0.88,50.78,1.89,35024700319.0,34631828756.0,0.0,0.15,-14.96,-8.21
4749,002815,崇达技术,11.69,-2.99,-0.36,60956.0,71797579.0,3.65,12.07,11.63,11.98,12.05,1.2,1.4,20.36,1.82,12785164522.0,5075544152.0,0.09,0.26,7.15,17.96
4750,300520,科大国创,20.72,-3.0,-0.64,63785.0,133970877.36,4.45,21.58,20.63,21.14,21.36,1.17,2.75,535.43,3.49,5103797227.0,4801690034.0,0.0,0.19,6.42,30.64
4751,002389,航天彩虹,21.35,-3.0,-0.66,109943.0,236652941.17,2.18,21.8,21.32,21.5,22.01,1.62,1.19,285.35,2.69,21285629750.0,19786311631.0,0.05,0.05,-13.7,3.79
4752,000100,TCL科技,3.88,-3.0,-0.12,1698344.0,662219245.02,3.5,4.0,3.86,3.99,4.0,2.19,1.24,-30.16,1.33,66238939435.0,52968482079.0,0.26,0.26,-6.95,4.3
4753,603185,弘元绿能,86.32,-3.0,-2.67,34288.0,300957330.0,4.71,90.21,86.02,88.46,88.99,1.12,0.84,13.1,2.68,35460038387.0,35223754824.0,0.16,0.3,-21.61,-18.45
4754,002444,巨星科技,18.39,-3.01,-0.57,89253.0,166175116.55,3.32,18.93,18.3,18.93,18.96,0.91,0.77,18.28,1.61,22114011633.0,21203130952.0,0.05,0.11,-14.11,-3.11
4755,002881,美格智能,28.36,-3.01,-0.88,19731.0,56512492.11,2.53,29.05,28.31,28.8,29.24,0.65,1.22,102.12,5.16,7406242473.0,4575446165.0,-0.04,-0.07,-18.39,6.1
4756,603893,瑞芯微,71.1,-3.01,-2.21,31159.0,223320653.0,4.37,73.9,70.7,73.12,73.31,1.14,0.75,-404.04,10.15,29703105720.0,29565911160.0,0.25,0.28,-13.1,3.33
4757,001322,箭牌家居,18.31,-3.02,-0.57,15264.0,28176392.0,2.6,18.79,18.3,18.69,18.88,0.49,1.58,1420.77,3.73,17680370368.0,1768920256.0,0.0,-0.05,0.05,20.46
4758,300033,同花顺,172.61,-3.02,-5.38,57951.0,1006499531.46,6.64,180.83,169.01,177.88,177.99,0.76,2.13,189.79,15.42,92795136000.0,46871586302.0,0.28,0.18,45.71,79.6
4759,603308,应流股份,19.21,-3.03,-0.6,46628.0,90370213.0,3.38,19.8,19.13,19.73,19.81,1.45,0.68,40.26,3.01,13123252352.0,13123252352.0,0.0,-0.05,-12.0,-9.81
4760,600810,神马股份,7.36,-3.03,-0.23,35985.0,26684363.0,1.84,7.48,7.34,7.45,7.59,1.54,0.5,-94.08,1.03,7685134433.0,5255269558.0,-0.14,0.0,-8.46,-5.28
4761,603198,迎驾贡酒,62.07,-3.03,-1.94,23434.0,147992151.0,4.53,64.9,62.0,64.0,64.01,0.95,0.29,17.74,6.51,49656000000.0,49656000000.0,-0.03,0.03,-7.08,-1.13
4762,688030,山石网科,21.43,-3.03,-0.67,15120.0,32394241.0,5.61,22.28,21.04,22.28,22.1,1.61,0.84,-11.04,3.18,3862304727.0,3862304727.0,0.05,0.33,-7.67,10.12
4763,600756,浪潮软件,15.63,-3.04,-0.49,83075.0,131353787.0,4.09,16.26,15.6,15.94,16.12,1.45,2.56,287.88,2.27,5065663509.0,5065663509.0,0.06,0.13,-3.64,15.18
4764,000823,超声电子,9.25,-3.04,-0.29,89680.0,83630952.25,3.04,9.53,9.24,9.35,9.54,2.09,1.67,84.39,1.13,4967150489.0,4966729725.0,-0.11,-0.11,-10.11,-0.43
4765,002957,科瑞技术,15.31,-3.04,-0.48,34813.0,53867422.26,2.91,15.74,15.28,15.74,15.79,1.31,0.85,53.0,2.24,6288768823.0,6288665480.0,0.0,0.0,-19.93,1.19
4766,688270,臻镭科技,81.33,-3.04,-2.55,6471.0,53493369.0,3.86,84.24,81.0,83.0,83.88,0.92,1.05,306.69,4.24,8882049300.0,5033227581.0,-0.04,-0.04,-25.04,-29.87
4767,600389,江山股份,34.12,-3.04,-1.07,15427.0,53227835.0,2.61,35.02,34.1,35.02,35.19,1.19,0.52,21.07,3.01,10419125452.0,10133640000.0,0.03,0.0,-32.27,-22.6
4768,300319,麦捷科技,8.28,-3.04,-0.26,97131.0,81274501.0,3.75,8.55,8.23,8.48,8.54,1.47,1.18,38.21,1.76,7157099098.0,6810451814.0,0.0,0.24,-14.99,6.43
4769,002902,铭普光磁,15.91,-3.05,-0.5,74152.0,119317673.63,5.36,16.63,15.75,16.49,16.41,0.87,4.96,148.25,3.06,3365283200.0,2378373220.0,0.25,0.51,2.25,26.57
4770,688200,华峰测控,258.13,-3.05,-8.12,4183.0,109265678.0,3.68,267.36,257.57,266.25,266.25,0.64,0.46,78.69,7.23,23508826045.0,23508826045.0,0.21,0.13,-13.99,-6.63
4771,301321,翰博高新,19.04,-3.05,-0.6,6531.0,12607119.52,3.21,19.63,19.0,19.39,19.64,1.31,1.05,194.92,1.82,2366481600.0,1184401459.0,-0.05,-0.05,-11.93,1.82
4772,002562,兄弟科技,4.76,-3.05,-0.15,77778.0,36849812.31,2.85,4.8,4.66,4.77,4.91,2.73,1.11,118.01,1.59,5059463609.0,3332561799.0,0.21,0.21,-8.81,1.28
